SN,open,high,low,close,change,pct_change,turnover,date
4001,265.74,265.74,265.74,265.74,0,0,0,17/02/2005
4002,267.14,267.14,267.14,267.14,0,0,0,16/02/2005
4003,264.73,264.73,264.73,264.73,0,0,0,15/02/2005
4004,259.05,259.05,259.05,259.05,0,0,0,14/02/2005
4005,257.29,257.29,257.29,257.29,0,0,0,11/02/2005
4006,253.94,253.94,253.94,253.94,0,0,0,10/02/2005
4007,251.88,251.88,251.88,251.88,0,0,0,09/02/2005
4008,251.68,251.68,251.68,251.68,0,0,0,08/02/2005
4009,251.02,251.02,251.02,251.02,0,0,0,07/02/2005
4010,250.76,250.76,250.76,250.76,0,0,0,04/02/2005
4011,248.03,248.03,248.03,248.03,0,0,0,03/02/2005
4012,246.94,246.94,246.94,246.94,0,0,0,02/02/2005
4013,247.25,247.25,247.25,247.25,0,0,0,01/02/2005
4014,247.41,247.41,247.41,247.41,0,0,0,31/01/2005
4015,246.98,246.98,246.98,246.98,0,0,0,28/01/2005
4016,247.17,247.17,247.17,247.17,0,0,0,27/01/2005
4017,246.85,246.85,246.85,246.85,0,0,0,26/01/2005
4018,245.25,245.25,245.25,245.25,0,0,0,25/01/2005
4019,243.76,243.76,243.76,243.76,0,0,0,24/01/2005
4020,242.11,242.11,242.11,242.11,0,0,0,21/01/2005
4021,240.72,240.72,240.72,240.72,0,0,0,20/01/2005
4022,240.34,240.34,240.34,240.34,0,0,0,19/01/2005
4023,240.01,240.01,240.01,240.01,0,0,0,18/01/2005
4024,239.89,239.89,239.89,239.89,0,0,0,17/01/2005
4025,239.94,239.94,239.94,239.94,0,0,0,14/01/2005
4026,239.61,239.61,239.61,239.61,0,0,0,13/01/2005
4027,237.68,237.68,237.68,237.68,0,0,0,12/01/2005
4028,236.04,236.04,236.04,236.04,0,0,0,10/01/2005
4029,235.61,235.61,235.61,235.61,0,0,0,07/01/2005
4030,235.16,235.16,235.16,235.16,0,0,0,06/01/2005
4031,234.93,234.93,234.93,234.93,0,0,0,05/01/2005
4032,235.68,235.68,235.68,235.68,0,0,0,04/01/2005
4033,238.32,238.32,238.32,238.32,0,0,0,03/01/2005
4034,238.29,238.29,238.29,238.29,0,0,0,31/12/2004
4035,238.32,238.32,238.32,238.32,0,0,0,30/12/2004
4036,238.3,238.3,238.3,238.3,0,0,0,29/12/2004
4037,239.41,239.41,239.41,239.41,0,0,0,28/12/2004
4038,239.24,239.24,239.24,239.24,0,0,0,27/12/2004
4039,238.81,238.81,238.81,238.81,0,0,0,24/12/2004
4040,238.17,238.17,238.17,238.17,0,0,0,23/12/2004
4041,238.2,238.2,238.2,238.2,0,0,0,22/12/2004
4042,238.47,238.47,238.47,238.47,0,0,0,21/12/2004
4043,237.99,237.99,237.99,237.99,0,0,0,20/12/2004
4044,237.53,237.53,237.53,237.53,0,0,0,17/12/2004
4045,237.03,237.03,237.03,237.03,0,0,0,16/12/2004
4046,236.38,236.38,236.38,236.38,0,0,0,15/12/2004
4047,236.75,236.75,236.75,236.75,0,0,0,14/12/2004
4048,236.95,236.95,236.95,236.95,0,0,0,13/12/2004
4049,236.71,236.71,236.71,236.71,0,0,0,10/12/2004
4050,236.52,236.52,236.52,236.52,0,0,0,09/12/2004
4051,235.63,235.63,235.63,235.63,0,0,0,08/12/2004
4052,238.1,238.1,238.1,238.1,0,0,0,07/12/2004
4053,237.68,237.68,237.68,237.68,0,0,0,06/12/2004
4054,237.62,237.62,237.62,237.62,0,0,0,03/12/2004
4055,237.97,237.97,237.97,237.97,0,0,0,02/12/2004
4056,237.41,237.41,237.41,237.41,0,0,0,01/12/2004
4057,238.92,238.92,238.92,238.92,0,0,0,30/11/2004
4058,241.04,241.04,241.04,241.04,0,0,0,29/11/2004
4059,241.6,241.6,241.6,241.6,0,0,0,26/11/2004
4060,241.57,241.57,241.57,241.57,0,0,0,25/11/2004
4061,241.27,241.27,241.27,241.27,0,0,0,24/11/2004
4062,240.4,240.4,240.4,240.4,0,0,0,23/11/2004
4063,239.2,239.2,239.2,239.2,0,0,0,22/11/2004
4064,238.01,238.01,238.01,238.01,0,0,0,19/11/2004
4065,237.24,237.24,237.24,237.24,0,0,0,18/11/2004
4066,236.13,236.13,236.13,236.13,0,0,0,17/11/2004
4067,235.37,235.37,235.37,235.37,0,0,0,16/11/2004
4068,235.08,235.08,235.08,235.08,0,0,0,15/11/2004
4069,234.77,234.77,234.77,234.77,0,0,0,11/11/2004
4070,233.83,233.83,233.83,233.83,0,0,0,10/11/2004
4071,232.35,232.35,232.35,232.35,0,0,0,09/11/2004
4072,232.41,232.41,232.41,232.41,0,0,0,05/11/2004
4073,232.76,232.76,232.76,232.76,0,0,0,04/11/2004
4074,233.6,233.6,233.6,233.6,0,0,0,03/11/2004
4075,233.54,233.54,233.54,233.54,0,0,0,02/11/2004
4076,232.88,232.88,232.88,232.88,0,0,0,01/11/2004
4077,232.44,232.44,232.44,232.44,0,0,0,29/10/2004
4078,232.13,232.13,232.13,232.13,0,0,0,28/10/2004
4079,232.06,232.06,232.06,232.06,0,0,0,27/10/2004
4080,232,232,232,232,0,0,0,26/10/2004
4081,232.36,232.36,232.36,232.36,0,0,0,19/10/2004
4082,231.81,231.81,231.81,231.81,0,0,0,18/10/2004
4083,231.31,231.31,231.31,231.31,0,0,0,14/10/2004
4084,232.29,232.29,232.29,232.29,0,0,0,13/10/2004
4085,232.37,232.37,232.37,232.37,0,0,0,12/10/2004
4086,233.73,233.73,233.73,233.73,0,0,0,11/10/2004
4087,233.81,233.81,233.81,233.81,0,0,0,08/10/2004
4088,233.92,233.92,233.92,233.92,0,0,0,07/10/2004
4089,234.14,234.14,234.14,234.14,0,0,0,06/10/2004
4090,234,234,234,234,0,0,0,05/10/2004
4091,234.09,234.09,234.09,234.09,0,0,0,04/10/2004
4092,233.99,233.99,233.99,233.99,0,0,0,01/10/2004
4093,234.11,234.11,234.11,234.11,0,0,0,30/09/2004
4094,233.64,233.64,233.64,233.64,0,0,0,29/09/2004
4095,233.05,233.05,233.05,233.05,0,0,0,28/09/2004
4096,233.42,233.42,233.42,233.42,0,0,0,24/09/2004
4097,233.46,233.46,233.46,233.46,0,0,0,23/09/2004
4098,234.12,234.12,234.12,234.12,0,0,0,22/09/2004
4099,235.45,235.45,235.45,235.45,0,0,0,21/09/2004
4100,236.83,236.83,236.83,236.83,0,0,0,20/09/2004
4101,237.22,237.22,237.22,237.22,0,0,0,17/09/2004
4102,234.58,234.58,234.58,234.58,0,0,0,16/09/2004
4103,230.72,230.72,230.72,230.72,0,0,0,15/09/2004
4104,229.99,229.99,229.99,229.99,0,0,0,14/09/2004
4105,230.9,230.9,230.9,230.9,0,0,0,13/09/2004
4106,231.29,231.29,231.29,231.29,0,0,0,10/09/2004
4107,231.78,231.78,231.78,231.78,0,0,0,09/09/2004
4108,234.07,234.07,234.07,234.07,0,0,0,08/09/2004
4109,235.61,235.61,235.61,235.61,0,0,0,07/09/2004
4110,237.43,237.43,237.43,237.43,0,0,0,31/08/2004
4111,237.81,237.81,237.81,237.81,0,0,0,27/08/2004
4112,237.01,237.01,237.01,237.01,0,0,0,26/08/2004
4113,235.81,235.81,235.81,235.81,0,0,0,25/08/2004
4114,234.02,234.02,234.02,234.02,0,0,0,24/08/2004
4115,236.27,236.27,236.27,236.27,0,0,0,23/08/2004
4116,237.43,237.43,237.43,237.43,0,0,0,20/08/2004
4117,239.1,239.1,239.1,239.1,0,0,0,19/08/2004
4118,241.22,241.22,241.22,241.22,0,0,0,18/08/2004
4119,241.63,241.63,241.63,241.63,0,0,0,17/08/2004
4120,241.51,241.51,241.51,241.51,0,0,0,16/08/2004
4121,239.55,239.55,239.55,239.55,0,0,0,13/08/2004
4122,236.76,236.76,236.76,236.76,0,0,0,12/08/2004
4123,235.7,235.7,235.7,235.7,0,0,0,11/08/2004
4124,233.46,233.46,233.46,233.46,0,0,0,10/08/2004
4125,232.53,232.53,232.53,232.53,0,0,0,09/08/2004
4126,232.39,232.39,232.39,232.39,0,0,0,06/08/2004
4127,231.13,231.13,231.13,231.13,0,0,0,05/08/2004
4128,230.2,230.2,230.2,230.2,0,0,0,04/08/2004
4129,228.77,228.77,228.77,228.77,0,0,0,03/08/2004
4130,227.3,227.3,227.3,227.3,0,0,0,02/08/2004
4131,226.72,226.72,226.72,226.72,0,0,0,30/07/2004
4132,225.52,225.52,225.52,225.52,0,0,0,29/07/2004
4133,224.91,224.91,224.91,224.91,0,0,0,28/07/2004
4134,224.63,224.63,224.63,224.63,0,0,0,27/07/2004
4135,224.09,224.09,224.09,224.09,0,0,0,23/07/2004
4136,223.42,223.42,223.42,223.42,0,0,0,22/07/2004
4137,224.42,224.42,224.42,224.42,0,0,0,21/07/2004
4138,224.41,224.41,224.41,224.41,0,0,0,20/07/2004
4139,223.45,223.45,223.45,223.45,0,0,0,19/07/2004
4140,222.65,222.65,222.65,222.65,0,0,0,16/07/2004
4141,222.04,222.04,222.04,222.04,0,0,0,15/07/2004
4142,226.61,226.61,226.61,226.61,0,0,0,14/07/2004
4143,226.42,226.42,226.42,226.42,0,0,0,13/07/2004
4144,226.16,226.16,226.16,226.16,0,0,0,12/07/2004
4145,226.3,226.3,226.3,226.3,0,0,0,09/07/2004
4146,226.88,226.88,226.88,226.88,0,0,0,08/07/2004
4147,227.83,227.83,227.83,227.83,0,0,0,06/07/2004
4148,225.15,225.15,225.15,225.15,0,0,0,05/07/2004
4149,220.75,220.75,220.75,220.75,0,0,0,02/07/2004
4150,219.41,219.41,219.41,219.41,0,0,0,01/07/2004
4151,218.65,218.65,218.65,218.65,0,0,0,30/06/2004
4152,217.72,217.72,217.72,217.72,0,0,0,29/06/2004
4153,217.41,217.41,217.41,217.41,0,0,0,28/06/2004
4154,217.46,217.46,217.46,217.46,0,0,0,25/06/2004
4155,216.51,216.51,216.51,216.51,0,0,0,24/06/2004
4156,215.1,215.1,215.1,215.1,0,0,0,23/06/2004
4157,213.25,213.25,213.25,213.25,0,0,0,22/06/2004
4158,211.51,211.51,211.51,211.51,0,0,0,21/06/2004
4159,211.45,211.45,211.45,211.45,0,0,0,16/06/2004
4160,211.31,211.31,211.31,211.31,0,0,0,15/06/2004
4161,213.12,213.12,213.12,213.12,0,0,0,14/06/2004
4162,216.42,216.42,216.42,216.42,0,0,0,11/06/2004
4163,216.75,216.75,216.75,216.75,0,0,0,10/06/2004
4164,214.27,214.27,214.27,214.27,0,0,0,09/06/2004
4165,211.75,211.75,211.75,211.75,0,0,0,08/06/2004
4166,210.46,210.46,210.46,210.46,0,0,0,07/06/2004
4167,209.49,209.49,209.49,209.49,0,0,0,04/06/2004
4168,209.14,209.14,209.14,209.14,0,0,0,03/06/2004
4169,208.53,208.53,208.53,208.53,0,0,0,02/06/2004
4170,205.25,205.25,205.25,205.25,0,0,0,01/06/2004
4171,207.41,207.41,207.41,207.41,0,0,0,31/05/2004
4172,204.04,204.04,204.04,204.04,0,0,0,28/05/2004
4173,206.9,206.9,206.9,206.9,0,0,0,27/05/2004
4174,206.25,206.25,206.25,206.25,0,0,0,26/05/2004
4175,206.12,206.12,206.12,206.12,0,0,0,25/05/2004
4176,205.58,205.58,205.58,205.58,0,0,0,24/05/2004
4177,205.13,205.13,205.13,205.13,0,0,0,21/05/2004
4178,205.29,205.29,205.29,205.29,0,0,0,20/05/2004
4179,205.02,205.02,205.02,205.02,0,0,0,19/05/2004
4180,205.1,205.1,205.1,205.1,0,0,0,18/05/2004
4181,204.8,204.8,204.8,204.8,0,0,0,17/05/2004
4182,204.41,204.41,204.41,204.41,0,0,0,14/05/2004
4183,204.35,204.35,204.35,204.35,0,0,0,13/05/2004
4184,202.1,202.1,202.1,202.1,0,0,0,12/05/2004
4185,201.54,201.54,201.54,201.54,0,0,0,11/05/2004
4186,201.49,201.49,201.49,201.49,0,0,0,10/05/2004
4187,201.27,201.27,201.27,201.27,0,0,0,07/05/2004
4188,201.12,201.12,201.12,201.12,0,0,0,06/05/2004
4189,201,201,201,201,0,0,0,05/05/2004
4190,205.07,205.07,205.07,205.07,0,0,0,03/05/2004
4191,205.22,205.22,205.22,205.22,0,0,0,30/04/2004
4192,205.26,205.26,205.26,205.26,0,0,0,29/04/2004
4193,204.55,204.55,204.55,204.55,0,0,0,28/04/2004
4194,204.6,204.6,204.6,204.6,0,0,0,27/04/2004
4195,204.38,204.38,204.38,204.38,0,0,0,26/04/2004
4196,204.06,204.06,204.06,204.06,0,0,0,23/04/2004
4197,203.76,203.76,203.76,203.76,0,0,0,22/04/2004
4198,203.16,203.16,203.16,203.16,0,0,0,21/04/2004
4199,203.05,203.05,203.05,203.05,0,0,0,20/04/2004
4200,202.72,202.72,202.72,202.72,0,0,0,19/04/2004
4201,202.45,202.45,202.45,202.45,0,0,0,16/04/2004
4202,202.1,202.1,202.1,202.1,0,0,0,15/04/2004
4203,202.94,202.94,202.94,202.94,0,0,0,14/04/2004
4204,201.22,201.22,201.22,201.22,0,0,0,12/04/2004
4205,199.53,199.53,199.53,199.53,0,0,0,09/04/2004
4206,199.41,199.41,199.41,199.41,0,0,0,08/04/2004
4207,198.87,198.87,198.87,198.87,0,0,0,07/04/2004
4208,197.32,197.32,197.32,197.32,0,0,0,06/04/2004
4209,196.14,196.14,196.14,196.14,0,0,0,05/04/2004
4210,195.17,195.17,195.17,195.17,0,0,0,02/04/2004
4211,195.14,195.14,195.14,195.14,0,0,0,01/04/2004
4212,196.34,196.34,196.34,196.34,0,0,0,31/03/2004
4213,195.88,195.88,195.88,195.88,0,0,0,29/03/2004
4214,196.25,196.25,196.25,196.25,0,0,0,26/03/2004
4215,195.61,195.61,195.61,195.61,0,0,0,25/03/2004
4216,203.93,203.93,203.93,203.93,0,0,0,24/03/2004
4217,208.38,208.38,208.38,208.38,0,0,0,23/03/2004
4218,208,208,208,208,0,0,0,22/03/2004
4219,207.07,207.07,207.07,207.07,0,0,0,19/03/2004
4220,207.85,207.85,207.85,207.85,0,0,0,18/03/2004
4221,208.16,208.16,208.16,208.16,0,0,0,17/03/2004
4222,207.88,207.88,207.88,207.88,0,0,0,16/03/2004
4223,207.85,207.85,207.85,207.85,0,0,0,15/03/2004
4224,207.8,207.8,207.8,207.8,0,0,0,12/03/2004
4225,207.73,207.73,207.73,207.73,0,0,0,11/03/2004
4226,208.07,208.07,208.07,208.07,0,0,0,10/03/2004
4227,208.26,208.26,208.26,208.26,0,0,0,09/03/2004
4228,208.09,208.09,208.09,208.09,0,0,0,08/03/2004
4229,208.41,208.41,208.41,208.41,0,0,0,05/03/2004
4230,208.76,208.76,208.76,208.76,0,0,0,04/03/2004
4231,208.82,208.82,208.82,208.82,0,0,0,03/03/2004
4232,208.75,208.75,208.75,208.75,0,0,0,02/03/2004
4233,208.68,208.68,208.68,208.68,0,0,0,01/03/2004
4234,208.87,208.87,208.87,208.87,0,0,0,27/02/2004
4235,209.15,209.15,209.15,209.15,0,0,0,26/02/2004
4236,210.04,210.04,210.04,210.04,0,0,0,25/02/2004
4237,210.45,210.45,210.45,210.45,0,0,0,23/02/2004
4238,210.56,210.56,210.56,210.56,0,0,0,20/02/2004
4239,210.6,210.6,210.6,210.6,0,0,0,17/02/2004
4240,210.69,210.69,210.69,210.69,0,0,0,16/02/2004
4241,210.54,210.54,210.54,210.54,0,0,0,13/02/2004
4242,211.31,211.31,211.31,211.31,0,0,0,12/02/2004
4243,211.17,211.17,211.17,211.17,0,0,0,11/02/2004
4244,211.07,211.07,211.07,211.07,0,0,0,10/02/2004
4245,211.18,211.18,211.18,211.18,0,0,0,09/02/2004
4246,211.48,211.48,211.48,211.48,0,0,0,06/02/2004
4247,211.28,211.28,211.28,211.28,0,0,0,05/02/2004
4248,211.43,211.43,211.43,211.43,0,0,0,04/02/2004
4249,211.35,211.35,211.35,211.35,0,0,0,03/02/2004
4250,211.11,211.11,211.11,211.11,0,0,0,02/02/2004
4251,211.39,211.39,211.39,211.39,0,0,0,29/01/2004
4252,211.47,211.47,211.47,211.47,0,0,0,28/01/2004
4253,211.77,211.77,211.77,211.77,0,0,0,27/01/2004
4254,212.96,212.96,212.96,212.96,0,0,0,26/01/2004
4255,212.23,212.23,212.23,212.23,0,0,0,23/01/2004
4256,210.13,210.13,210.13,210.13,0,0,0,22/01/2004
4257,207.89,207.89,207.89,207.89,0,0,0,21/01/2004
4258,207.8,207.8,207.8,207.8,0,0,0,20/01/2004
4259,206.02,206.02,206.02,206.02,0,0,0,19/01/2004
4260,204.41,204.41,204.41,204.41,0,0,0,16/01/2004
4261,202.65,202.65,202.65,202.65,0,0,0,15/01/2004
4262,201.95,201.95,201.95,201.95,0,0,0,14/01/2004
4263,202.19,202.19,202.19,202.19,0,0,0,13/01/2004
4264,201.34,201.34,201.34,201.34,0,0,0,12/01/2004
4265,200.84,200.84,200.84,200.84,0,0,0,09/01/2004
4266,201.46,201.46,201.46,201.46,0,0,0,08/01/2004
4267,201.51,201.51,201.51,201.51,0,0,0,07/01/2004
4268,201.82,201.82,201.82,201.82,0,0,0,06/01/2004
4269,201.51,201.51,201.51,201.51,0,0,0,05/01/2004
4270,201.52,201.52,201.52,201.52,0,0,0,02/01/2004
4271,201.88,201.88,201.88,201.88,0,0,0,01/01/2004
4272,201.57,201.57,201.57,201.57,0,0,0,31/12/2003
4273,201.23,201.23,201.23,201.23,0,0,0,30/12/2003
4274,202.23,202.23,202.23,202.23,0,0,0,27/12/2003
4275,201.65,201.65,201.65,201.65,0,0,0,26/12/2003
4276,201.52,201.52,201.52,201.52,0,0,0,25/12/2003
4277,201.22,201.22,201.22,201.22,0,0,0,24/12/2003
4278,201.29,201.29,201.29,201.29,0,0,0,23/12/2003
4279,201.51,201.51,201.51,201.51,0,0,0,22/12/2003
4280,201.54,201.54,201.54,201.54,0,0,0,19/12/2003
4281,201.56,201.56,201.56,201.56,0,0,0,18/12/2003
4282,201.5,201.5,201.5,201.5,0,0,0,17/12/2003
4283,201.88,201.88,201.88,201.88,0,0,0,16/12/2003
4284,201.94,201.94,201.94,201.94,0,0,0,15/12/2003
4285,202.47,202.47,202.47,202.47,0,0,0,12/12/2003
4286,206.42,206.42,206.42,206.42,0,0,0,11/12/2003
4287,206.35,206.35,206.35,206.35,0,0,0,10/12/2003
4288,206.4,206.4,206.4,206.4,0,0,0,09/12/2003
4289,206.28,206.28,206.28,206.28,0,0,0,08/12/2003
4290,204.09,204.09,204.09,204.09,0,0,0,05/12/2003
4291,205.18,205.18,205.18,205.18,0,0,0,04/12/2003
4292,205.36,205.36,205.36,205.36,0,0,0,03/12/2003
4293,204.96,204.96,204.96,204.96,0,0,0,02/12/2003
4294,205.03,205.03,205.03,205.03,0,0,0,01/12/2003
4295,205.66,205.66,205.66,205.66,0,0,0,28/11/2003
4296,206.76,206.76,206.76,206.76,0,0,0,27/11/2003
4297,207.13,207.13,207.13,207.13,0,0,0,26/11/2003
4298,207.01,207.01,207.01,207.01,0,0,0,25/11/2003
4299,205.83,205.83,205.83,205.83,0,0,0,24/11/2003
4300,206,206,206,206,0,0,0,21/11/2003
4301,206.4,206.4,206.4,206.4,0,0,0,20/11/2003
4302,206.72,206.72,206.72,206.72,0,0,0,19/11/2003
4303,206.45,206.45,206.45,206.45,0,0,0,18/11/2003
4304,206.33,206.33,206.33,206.33,0,0,0,17/11/2003
4305,206.21,206.21,206.21,206.21,0,0,0,14/11/2003
4306,206.67,206.67,206.67,206.67,0,0,0,13/11/2003
4307,207.23,207.23,207.23,207.23,0,0,0,12/11/2003
4308,207.15,207.15,207.15,207.15,0,0,0,11/11/2003
4309,207.04,207.04,207.04,207.04,0,0,0,10/11/2003
4310,207.28,207.28,207.28,207.28,0,0,0,07/11/2003
4311,207.31,207.31,207.31,207.31,0,0,0,06/11/2003
4312,207.57,207.57,207.57,207.57,0,0,0,05/11/2003
4313,208.1,208.1,208.1,208.1,0,0,0,04/11/2003
4314,207.8,207.8,207.8,207.8,0,0,0,03/11/2003
4315,207.65,207.65,207.65,207.65,0,0,0,31/10/2003
4316,207.46,207.46,207.46,207.46,0,0,0,30/10/2003
4317,207.49,207.49,207.49,207.49,0,0,0,29/10/2003
4318,207.89,207.89,207.89,207.89,0,0,0,28/10/2003
4319,207.94,207.94,207.94,207.94,0,0,0,24/10/2003
4320,207.73,207.73,207.73,207.73,0,0,0,23/10/2003
4321,207.58,207.58,207.58,207.58,0,0,0,22/10/2003
4322,207.81,207.81,207.81,207.81,0,0,0,21/10/2003
4323,208.03,208.03,208.03,208.03,0,0,0,20/10/2003
4324,207.54,207.54,207.54,207.54,0,0,0,17/10/2003
4325,207.6,207.6,207.6,207.6,0,0,0,16/10/2003
4326,207.06,207.06,207.06,207.06,0,0,0,15/10/2003
4327,207.03,207.03,207.03,207.03,0,0,0,14/10/2003
4328,206.93,206.93,206.93,206.93,0,0,0,13/10/2003
4329,206.93,206.93,206.93,206.93,0,0,0,10/10/2003
4330,207.03,207.03,207.03,207.03,0,0,0,09/10/2003
4331,206.58,206.58,206.58,206.58,0,0,0,08/10/2003
4332,206.96,206.96,206.96,206.96,0,0,0,01/10/2003
4333,206.83,206.83,206.83,206.83,0,0,0,30/09/2003
4334,206.84,206.84,206.84,206.84,0,0,0,29/09/2003
4335,207.08,207.08,207.08,207.08,0,0,0,26/09/2003
4336,206.59,206.59,206.59,206.59,0,0,0,25/09/2003
4337,206.58,206.58,206.58,206.58,0,0,0,24/09/2003
4338,207.41,207.41,207.41,207.41,0,0,0,23/09/2003
4339,207.43,207.43,207.43,207.43,0,0,0,22/09/2003
4340,207.58,207.58,207.58,207.58,0,0,0,19/09/2003
4341,208.07,208.07,208.07,208.07,0,0,0,18/09/2003
4342,208.46,208.46,208.46,208.46,0,0,0,17/09/2003
4343,208.32,208.32,208.32,208.32,0,0,0,16/09/2003
4344,208,208,208,208,0,0,0,15/09/2003
4345,207.54,207.54,207.54,207.54,0,0,0,12/09/2003
4346,206.11,206.11,206.11,206.11,0,0,0,11/09/2003
4347,205.02,205.02,205.02,205.02,0,0,0,10/09/2003
4348,204.36,204.36,204.36,204.36,0,0,0,08/09/2003
4349,204.44,204.44,204.44,204.44,0,0,0,05/09/2003
4350,202.45,202.45,202.45,202.45,0,0,0,04/09/2003
4351,201.65,201.65,201.65,201.65,0,0,0,03/09/2003
4352,202.41,202.41,202.41,202.41,0,0,0,02/09/2003
4353,203.18,203.18,203.18,203.18,0,0,0,01/09/2003
4354,205.32,205.32,205.32,205.32,0,0,0,29/08/2003
4355,206.52,206.52,206.52,206.52,0,0,0,28/08/2003
4356,209.81,209.81,209.81,209.81,0,0,0,27/08/2003
4357,211.22,211.22,211.22,211.22,0,0,0,26/08/2003
4358,211.54,211.54,211.54,211.54,0,0,0,25/08/2003
4359,210.42,210.42,210.42,210.42,0,0,0,22/08/2003
4360,210.11,210.11,210.11,210.11,0,0,0,21/08/2003
4361,209.25,209.25,209.25,209.25,0,0,0,20/08/2003
4362,208.52,208.52,208.52,208.52,0,0,0,18/08/2003
4363,207.92,207.92,207.92,207.92,0,0,0,15/08/2003
4364,206.57,206.57,206.57,206.57,0,0,0,14/08/2003
4365,206.21,206.21,206.21,206.21,0,0,0,13/08/2003
4366,205.63,205.63,205.63,205.63,0,0,0,11/08/2003
4367,204.44,204.44,204.44,204.44,0,0,0,08/08/2003
4368,203.57,203.57,203.57,203.57,0,0,0,07/08/2003
4369,202.75,202.75,202.75,202.75,0,0,0,06/08/2003
4370,202.83,202.83,202.83,202.83,0,0,0,05/08/2003
4371,202.7,202.7,202.7,202.7,0,0,0,04/08/2003
4372,202.69,202.69,202.69,202.69,0,0,0,01/08/2003
4373,202.95,202.95,202.95,202.95,0,0,0,31/07/2003
4374,202.77,202.77,202.77,202.77,0,0,0,30/07/2003
4375,202.98,202.98,202.98,202.98,0,0,0,29/07/2003
4376,203.37,203.37,203.37,203.37,0,0,0,28/07/2003
4377,203.19,203.19,203.19,203.19,0,0,0,25/07/2003
4378,203.29,203.29,203.29,203.29,0,0,0,24/07/2003
4379,203.54,203.54,203.54,203.54,0,0,0,23/07/2003
4380,203.56,203.56,203.56,203.56,0,0,0,22/07/2003
4381,203.69,203.69,203.69,203.69,0,0,0,21/07/2003
4382,204.31,204.31,204.31,204.31,0,0,0,18/07/2003
4383,204.41,204.41,204.41,204.41,0,0,0,17/07/2003
4384,204.86,204.86,204.86,204.86,0,0,0,16/07/2003
4385,205.46,205.46,205.46,205.46,0,0,0,15/07/2003
4386,204.44,204.44,204.44,204.44,0,0,0,14/07/2003
4387,203.79,203.79,203.79,203.79,0,0,0,11/07/2003
4388,203.78,203.78,203.78,203.78,0,0,0,10/07/2003
4389,203.86,203.86,203.86,203.86,0,0,0,09/07/2003
4390,204.18,204.18,204.18,204.18,0,0,0,08/07/2003
4391,204.4,204.4,204.4,204.4,0,0,0,04/07/2003
4392,204.61,204.61,204.61,204.61,0,0,0,03/07/2003
4393,204.27,204.27,204.27,204.27,0,0,0,02/07/2003
4394,206.12,206.12,206.12,206.12,0,0,0,01/07/2003
4395,205.67,205.67,205.67,205.67,0,0,0,30/06/2003
4396,205.82,205.82,205.82,205.82,0,0,0,27/06/2003
4397,204.86,204.86,204.86,204.86,0,0,0,26/06/2003
4398,204.94,204.94,204.94,204.94,0,0,0,25/06/2003
4399,205.3,205.3,205.3,205.3,0,0,0,24/06/2003
4400,205.48,205.48,205.48,205.48,0,0,0,23/06/2003
4401,205.92,205.92,205.92,205.92,0,0,0,20/06/2003
4402,206,206,206,206,0,0,0,19/06/2003
4403,206.47,206.47,206.47,206.47,0,0,0,18/06/2003
4404,206.82,206.82,206.82,206.82,0,0,0,17/06/2003
4405,207.43,207.43,207.43,207.43,0,0,0,16/06/2003
4406,207.65,207.65,207.65,207.65,0,0,0,13/06/2003
4407,210.46,210.46,210.46,210.46,0,0,0,12/06/2003
4408,210.86,210.86,210.86,210.86,0,0,0,11/06/2003
4409,208.49,208.49,208.49,208.49,0,0,0,10/06/2003
4410,208.95,208.95,208.95,208.95,0,0,0,09/06/2003
4411,208.99,208.99,208.99,208.99,0,0,0,06/06/2003
4412,209.09,209.09,209.09,209.09,0,0,0,05/06/2003
4413,209.35,209.35,209.35,209.35,0,0,0,04/06/2003
4414,209.48,209.48,209.48,209.48,0,0,0,03/06/2003
4415,209.74,209.74,209.74,209.74,0,0,0,02/06/2003
4416,209.63,209.63,209.63,209.63,0,0,0,30/05/2003
4417,209.1,209.1,209.1,209.1,0,0,0,29/05/2003
4418,208.88,208.88,208.88,208.88,0,0,0,28/05/2003
4419,208.8,208.8,208.8,208.8,0,0,0,27/05/2003
4420,208.76,208.76,208.76,208.76,0,0,0,26/05/2003
4421,208.3,208.3,208.3,208.3,0,0,0,23/05/2003
4422,208.04,208.04,208.04,208.04,0,0,0,22/05/2003
4423,207.61,207.61,207.61,207.61,0,0,0,21/05/2003
4424,207.85,207.85,207.85,207.85,0,0,0,20/05/2003
4425,208.31,208.31,208.31,208.31,0,0,0,19/05/2003
4426,208.09,208.09,208.09,208.09,0,0,0,15/05/2003
4427,207.45,207.45,207.45,207.45,0,0,0,14/05/2003
4428,207.8,207.8,207.8,207.8,0,0,0,13/05/2003
4429,207.84,207.84,207.84,207.84,0,0,0,12/05/2003
4430,208.2,208.2,208.2,208.2,0,0,0,09/05/2003
4431,208.48,208.48,208.48,208.48,0,0,0,08/05/2003
4432,209.01,209.01,209.01,209.01,0,0,0,07/05/2003
4433,209.37,209.37,209.37,209.37,0,0,0,06/05/2003
4434,209.51,209.51,209.51,209.51,0,0,0,05/05/2003
4435,209.62,209.62,209.62,209.62,0,0,0,02/05/2003
4436,209.56,209.56,209.56,209.56,0,0,0,01/05/2003
4437,209.17,209.17,209.17,209.17,0,0,0,30/04/2003
4438,209.41,209.41,209.41,209.41,0,0,0,29/04/2003
